"Group.1","Group.2","Group.3","V1","V2"
2014,"41F4","Saithe",0.0089,8.88
2015,"41F4","Saithe",0.0288,22.92
2016,"41F4","Saithe",0.0988,89.73
2012,"41F5","Saithe",0.0095,13.03
2013,"41F5","Saithe",0.0203,27.48
2014,"41F5","Saithe",0.0178,17.38
2015,"41F5","Saithe",0.0164,14.21
2016,"41F5","Saithe",0.0148,12.79
2012,"41F6","Saithe",0.0233,30.95
2014,"41F6","Saithe",2e-04,0.17
2015,"41F6","Saithe",0.0089,6.49
2016,"41F6","Saithe",0.0018,2.35
2016,"41F7","Saithe",0.001,0.68
2012,"42D4","Saithe",1.7769,1828.77
2013,"42D4","Saithe",4.8281,3803.94
2015,"42D4","Saithe",0.2635,273.2
2016,"42D4","Saithe",0.4221,286.47
2012,"42D5","Saithe",0.047,60.44
2013,"42D5","Saithe",1.8433,1281.41
2014,"42D5","Saithe",36.207,26903.72
2015,"42D5","Saithe",3.1248,3339.62
2016,"42D5","Saithe",3.5427,3022.58
2012,"42D6","Saithe",15.8048,17912.23
2013,"42D6","Saithe",27.1818,24866.64
2014,"42D6","Saithe",30.8814,22288.54
2015,"42D6","Saithe",4.1035,3193.8
2016,"42D6","Saithe",0.7703,929.33
2012,"42E0","Saithe",6.4973,7588.94
2013,"42E0","Saithe",0.766,576.4
2015,"42E0","Saithe",0.3774,416
2012,"42E1","Saithe",0.923,601.18
2014,"42E1","Saithe",0.238,202.03
2016,"42E1","Saithe",0.0512,36
2012,"42E2","Saithe",1.0075,861.88
2013,"42E2","Saithe",3.3571,2243.36
2014,"42E2","Saithe",0.7432,451.43
2015,"42E2","Saithe",0.9175,462.5
2016,"42E2","Saithe",0.2946,142.95
2012,"42E3","Saithe",0.4833,384.17
2013,"42E3","Saithe",6.3751,4685.9
2014,"42E3","Saithe",0.1187,94.03
2015,"42E3","Saithe",0.2136,129
2016,"42E3","Saithe",0.0546,40.62
2013,"42E4","Saithe",0.014,7.85
2012,"42E7","Saithe",0.0377,44.57
2012,"42E8","Saithe",0.0048,7.45
2013,"42E8","Saithe",0.0068,5.75
2014,"42E8","Saithe",4.0495,3668
2016,"42E8","Saithe",0.0046,3.9
2012,"42E9","Saithe",1.9412,1803.77
2013,"42E9","Saithe",0.1157,102.97
2014,"42E9","Saithe",0.4796,401.01
2015,"42E9","Saithe",0.1942,158.98
2016,"42E9","Saithe",0.1358,111.95
2012,"42F0","Saithe",0.5848,556.19
2013,"42F0","Saithe",2.5328,1994.68
2014,"42F0","Saithe",3.2351,3008.5
2015,"42F0","Saithe",11.9265,11662.72
2016,"42F0","Saithe",4.9208,4962.7
2012,"42F1","Saithe",0.3096,282.32
2013,"42F1","Saithe",0.4732,397.08
2014,"42F1","Saithe",0.3422,318.01
2015,"42F1","Saithe",1.6587,1396.97
2016,"42F1","Saithe",1.4301,1404.59
2012,"42F2","Saithe",0.2686,241.26
2013,"42F2","Saithe",0.504,367.67
2014,"42F2","Saithe",0.3365,290.35
2015,"42F2","Saithe",0.096,58.26
2016,"42F2","Saithe",0.1072,122.38
2012,"42F3","Saithe",0.1031,105.93
2013,"42F3","Saithe",0.001,0.76
2014,"42F3","Saithe",0.0046,3.52
2015,"42F3","Saithe",0.0097,7.73
2016,"42F3","Saithe",0.3403,314.23
2012,"42F4","Saithe",1.6972,1541.04
2013,"42F4","Saithe",0.0119,9.6
2014,"42F4","Saithe",0.0013,0.84
2015,"42F4","Saithe",0.0057,3.44
2016,"42F4","Saithe",0.3036,372.01
2012,"42F5","Saithe",2.7859,2624.23
2013,"42F5","Saithe",0.0638,65.53
2014,"42F5","Saithe",0.0038,6.07
2015,"42F5","Saithe",0.0462,38.75
2016,"42F5","Saithe",1.6355,1910.96
2012,"42F6","Saithe",1.2478,1448.46
2013,"42F6","Saithe",0.0315,38.03
2014,"42F6","Saithe",0.0959,90.62
2015,"42F6","Saithe",8e-04,0.46
2016,"42F6","Saithe",0.0035,2.93
2012,"42F7","Saithe",0.0116,14.1
2013,"42F7","Saithe",0.0075,14.68
2014,"42F7","Saithe",0.0022,4.63
2015,"42F7","Saithe",1e-04,0.06
2016,"42F7","Saithe",0.0043,3.2
2016,"42F8","Saithe",0.001,0.68
2012,"43D5","Saithe",12.0817,13825.32
2013,"43D5","Saithe",14.812,11996.5
2014,"43D5","Saithe",7.2461,5651.41
2015,"43D5","Saithe",7.0287,6274.39
2016,"43D5","Saithe",11.1875,10383.18
2012,"43D6","Saithe",77.1076,79247.57
2013,"43D6","Saithe",25.4416,22921.26
2014,"43D6","Saithe",33.5718,24961.52
2015,"43D6","Saithe",5.9448,4392.06
2016,"43D6","Saithe",6.8421,6186.51
2012,"43D7","Saithe",0.1866,214.16
2013,"43D7","Saithe",0.0599,52.72
2014,"43D7","Saithe",2.7891,2444.35
2015,"43D7","Saithe",3.761,2309.74
2012,"43E0","Saithe",19.4986,16672.79
2013,"43E0","Saithe",9.1617,7186.62
2014,"43E0","Saithe",15.7223,14900.68
2015,"43E0","Saithe",2.4983,1813.35
2016,"43E0","Saithe",12.78,10967.98
2012,"43E1","Saithe",0.1526,212.62
2012,"43E2","Saithe",0.9558,881.9
2013,"43E2","Saithe",0.2688,153.72
2014,"43E2","Saithe",0.2561,127.8
2015,"43E2","Saithe",0.1523,77
2016,"43E2","Saithe",0.0322,16.21
2012,"43E3","Saithe",1.2031,999.63
2013,"43E3","Saithe",2.0475,1412.2
2014,"43E3","Saithe",0.0756,43.42
2015,"43E3","Saithe",0.2536,128.75
2016,"43E3","Saithe",0.0553,35.75
2012,"43E4","Saithe",0.1,108
2013,"43E4","Saithe",0.2658,198.49
2016,"43E4","Saithe",0.0018,1.8
2012,"43E8","Saithe",3.1823,3041.78
2013,"43E8","Saithe",2.1504,1892.02
2014,"43E8","Saithe",0.1428,162.62
2015,"43E8","Saithe",0.0238,62
2012,"43E9","Saithe",4.376,4340.02
2013,"43E9","Saithe",6.758,5086.81
2014,"43E9","Saithe",0.182,186.58
2015,"43E9","Saithe",24.6525,21941.86
2016,"43E9","Saithe",4.8562,4530.33
2012,"43F0","Saithe",1.3074,1305.13
2013,"43F0","Saithe",1.6691,1471.76
2014,"43F0","Saithe",1.7212,1627.92
2015,"43F0","Saithe",21.2331,21316.71
2016,"43F0","Saithe",1.9679,1968.02
2012,"43F1","Saithe",0.5673,490.84
2013,"43F1","Saithe",0.2363,209.29
2014,"43F1","Saithe",0.8228,620.06
2015,"43F1","Saithe",0.3476,291.31
2016,"43F1","Saithe",1.1556,1443.83
2012,"43F2","Saithe",0.8665,930.43
2013,"43F2","Saithe",0.2978,183.76
2014,"43F2","Saithe",0.115,110.16
2015,"43F2","Saithe",0.1507,126.06
2016,"43F2","Saithe",0.108,104.49
2012,"43F3","Saithe",0.0516,52.96
2016,"43F3","Saithe",0.003,2.12
2012,"43F4","Saithe",5.2527,6211.18
2013,"43F4","Saithe",11.8916,10330.4
2014,"43F4","Saithe",5.1725,4901.22
2015,"43F4","Saithe",0.4852,413.22
2016,"43F4","Saithe",1.6809,2461.87
2012,"43F5","Saithe",6.0565,6295.07
2013,"43F5","Saithe",12.6371,11215.04
2014,"43F5","Saithe",12.3202,15663.74
2015,"43F5","Saithe",6.888,6267.23
2016,"43F5","Saithe",30.6665,43033.36
2012,"43F6","Saithe",3.3338,4028.52
2013,"43F6","Saithe",75.4328,59434.73
2014,"43F6","Saithe",26.8472,24406.89
2015,"43F6","Saithe",0.9273,965.21
2016,"43F6","Saithe",4.4481,6224.69
2012,"43F7","Saithe",28.7375,43846.12
2013,"43F7","Saithe",72.1121,85108.71
2014,"43F7","Saithe",63.9147,60850.66
2015,"43F7","Saithe",1.4569,1382.71
2016,"43F7","Saithe",6.4627,10107.91
2013,"43F8","Saithe",1.3413,1036.5
2015,"43F8","Saithe",0.0024,2.24
2012,"44D5","Saithe",0.8409,865.81
2013,"44D5","Saithe",0.2263,175.14
2014,"44D5","Saithe",1.5277,972.48
2016,"44D5","Saithe",7.2849,6462.2
2012,"44D6","Saithe",25.2904,28197.02
2013,"44D6","Saithe",24.1794,21572.13
2014,"44D6","Saithe",40.0594,34258.79
2015,"44D6","Saithe",111.7296,84318.43
2016,"44D6","Saithe",104.8146,89164.79
2012,"44D7","Saithe",3.0057,3129.78
2013,"44D7","Saithe",7.7717,6228.03
2014,"44D7","Saithe",4.7781,3442.82
2015,"44D7","Saithe",4.4358,3846.26
2016,"44D7","Saithe",1.4356,1249.87
2016,"44D9","Saithe",0.1659,196.16
2012,"44E0","Saithe",18.9147,18217.99
2013,"44E0","Saithe",15.8384,11859.25
2014,"44E0","Saithe",19.3068,14484.15
2015,"44E0","Saithe",0.3778,355.02
2016,"44E0","Saithe",0.5855,568.19
2012,"44E1","Saithe",1.5859,2140.24
2014,"44E1","Saithe",0.9121,733.13
2015,"44E1","Saithe",0.1178,98.63
2016,"44E1","Saithe",1.8528,2034.22
2014,"44E2","Saithe",0.0012,0.29
2015,"44E2","Saithe",0.0601,51.62
2012,"44E3","Saithe",0.2516,256.7
2013,"44E3","Saithe",0.0949,28.28
2014,"44E3","Saithe",0.2296,106.14
2012,"44E4","Saithe",0.4758,517.26
2013,"44E4","Saithe",0.0262,29.82
2014,"44E4","Saithe",0.0745,47.4
2015,"44E4","Saithe",0.003,1.2
2016,"44E4","Saithe",10.8775,9234.69
2012,"44E6","Saithe",0.0689,67.13
2013,"44E6","Saithe",0.2924,199.84
2014,"44E6","Saithe",0.0377,32.5
2015,"44E6","Saithe",0.0723,63
2016,"44E6","Saithe",0.0611,44.39
2012,"44E7","Saithe",0.7866,734.27
2013,"44E7","Saithe",12.256,9440.19
2014,"44E7","Saithe",2.8871,2017.46
2015,"44E7","Saithe",1.9006,1792.92
2016,"44E7","Saithe",2.497,2392.83
2012,"44E8","Saithe",8.9821,9649.43
2013,"44E8","Saithe",22.7568,17917.88
2014,"44E8","Saithe",9.2165,8602.35
2015,"44E8","Saithe",8.1709,6910.96
2016,"44E8","Saithe",4.2033,3901.46
2012,"44E9","Saithe",8.3326,8826.92
2013,"44E9","Saithe",43.8523,34009.74
2014,"44E9","Saithe",27.8337,23336.87
2015,"44E9","Saithe",77.0175,71587.04
2016,"44E9","Saithe",21.8732,23222.89
2012,"44F0","Saithe",28.6921,29756.92
2013,"44F0","Saithe",105.8138,84132.11
2014,"44F0","Saithe",49.2052,45340.34
2015,"44F0","Saithe",84.5169,77282.49
2016,"44F0","Saithe",65.0337,73139.35
2012,"44F1","Saithe",0.927,963.83
2013,"44F1","Saithe",13.4061,11819.36
2014,"44F1","Saithe",21.2899,22731.7
2015,"44F1","Saithe",33.3893,31838.02
2016,"44F1","Saithe",15.8302,17738.56
2013,"44F2","Saithe",0.1418,836.75
2014,"44F2","Saithe",4.1338,3474.62
2015,"44F2","Saithe",0.3997,301.96
2016,"44F2","Saithe",3e-04,0.22
2012,"44F3","Saithe",20.5117,20372.85
2013,"44F3","Saithe",4.2644,3917.97
2014,"44F3","Saithe",2.5508,2246.88
2015,"44F3","Saithe",4.5778,3879.92
2016,"44F3","Saithe",3.524,4252.06
2012,"44F4","Saithe",53.9993,58851.43
2013,"44F4","Saithe",45.9503,41060.42
2014,"44F4","Saithe",67.7729,63806.2
2015,"44F4","Saithe",41.0433,37742.86
2016,"44F4","Saithe",26.2922,28870.18
2012,"44F5","Saithe",21.5143,23416.38
2013,"44F5","Saithe",84.0517,72957.34
2014,"44F5","Saithe",43.2888,51934.4
2015,"44F5","Saithe",95.3393,96446.02
2016,"44F5","Saithe",95.2094,122474.68
2012,"44F6","Saithe",2.2421,2370.58
2013,"44F6","Saithe",104.9777,86981.36
2014,"44F6","Saithe",9.6048,8364.96
2015,"44F6","Saithe",64.7951,68127.73
2016,"44F6","Saithe",21.8945,22289.94
2014,"45D5","Saithe",15.5462,12713.5
2012,"45D6","Saithe",7.3377,7749.11
2013,"45D6","Saithe",4.9933,4552.96
2014,"45D6","Saithe",6.6988,4975.85
2015,"45D6","Saithe",0.8832,669.36
2016,"45D7","Saithe",0.2132,194.03
2012,"45E0","Saithe",8.2156,8314.53
2013,"45E0","Saithe",24.7239,18445.56
2014,"45E0","Saithe",6.6762,6186.91
2015,"45E0","Saithe",2.2256,2159.56
2016,"45E0","Saithe",0.0964,66.69
2012,"45E1","Saithe",50.9014,48284.97
2013,"45E1","Saithe",52.0116,37637.11
2014,"45E1","Saithe",38.7196,32869.59
2015,"45E1","Saithe",1.5158,1093.83
2016,"45E1","Saithe",27.7354,24615.28
2012,"45E2","Saithe",2.6065,2600.72
2013,"45E2","Saithe",1.3956,861.14
2014,"45E2","Saithe",5.8208,7665.15
2015,"45E2","Saithe",4.4387,3603.94
2016,"45E2","Saithe",0.048,52.87
2012,"45E3","Saithe",6.5177,7687.62
2013,"45E3","Saithe",0.3036,232.56
2014,"45E3","Saithe",0.0942,39.68
2015,"45E3","Saithe",0.4913,483.1
2012,"45E4","Saithe",0.274,293.58
2013,"45E4","Saithe",2.4287,1961.92
2014,"45E4","Saithe",0.8054,743.44
2015,"45E4","Saithe",0.1202,77.34
2012,"45E6","Saithe",0.0184,23.12
2013,"45E6","Saithe",0.0124,10.39
2016,"45E6","Saithe",0.0069,5.83
2012,"45E7","Saithe",1.4974,1479.45
2013,"45E7","Saithe",0.5001,343.58
2014,"45E7","Saithe",0.4023,321.63
2015,"45E7","Saithe",1.6694,1411.03
2016,"45E7","Saithe",1.5054,1497.7
2012,"45E8","Saithe",7.3423,7098.68
2013,"45E8","Saithe",14.7797,9815.73
2014,"45E8","Saithe",31.0942,33381.92
2015,"45E8","Saithe",29.9685,26915.85
2016,"45E8","Saithe",95.1846,111852.6
2012,"45E9","Saithe",24.916,26767.67
2013,"45E9","Saithe",72.5667,58171.33
2014,"45E9","Saithe",40.3869,31539.94
2015,"45E9","Saithe",30.9599,27068.67
2016,"45E9","Saithe",25.6299,28579.89
2012,"45F0","Saithe",54.645,56435.73
2013,"45F0","Saithe",99.4682,81806.96
2014,"45F0","Saithe",108.1775,89652.57
2015,"45F0","Saithe",30.7217,28689.7
2016,"45F0","Saithe",48.6102,57744.04
2012,"45F1","Saithe",6.5525,6739.47
2013,"45F1","Saithe",22.8248,18730.62
2014,"45F1","Saithe",22.0149,21770.34
2015,"45F1","Saithe",38.2207,38788.4
2016,"45F1","Saithe",45.5586,51011.94
2012,"45F2","Saithe",13.1904,14427.99
2013,"45F2","Saithe",40.7685,105358.4
2014,"45F2","Saithe",127.4139,129205.58
2015,"45F2","Saithe",14.1272,12207.46
2016,"45F2","Saithe",14.3329,15726.79
2012,"45F3","Saithe",49.7132,55769.7
2013,"45F3","Saithe",44.7319,38575.77
2014,"45F3","Saithe",37.0934,35154.24
2015,"45F3","Saithe",22.3667,20128.52
2016,"45F3","Saithe",58.9689,65669.4
2012,"45F4","Saithe",18.7875,19283.82
2013,"45F4","Saithe",75.9311,64313.18
2014,"45F4","Saithe",10.7771,9024.93
2015,"45F4","Saithe",20.9223,20889.5
2016,"45F4","Saithe",29.5758,30680.54
2012,"46E0","Saithe",0.0828,91.83
2012,"46E1","Saithe",94.1859,86250.77
2013,"46E1","Saithe",36.622,24968.85
2014,"46E1","Saithe",15.9164,12317.34
2015,"46E1","Saithe",2.0466,1806.57
2016,"46E1","Saithe",12.8665,11737.8
2012,"46E2","Saithe",219.4142,203993.33
2013,"46E2","Saithe",286.3212,250766.47
2014,"46E2","Saithe",128.3751,101976.28
2015,"46E2","Saithe",168.3571,132265.97
2016,"46E2","Saithe",95.505,90712.43
2012,"46E3","Saithe",60.4595,62298.98
2013,"46E3","Saithe",98.8268,78985.55
2014,"46E3","Saithe",64.9362,55970.27
2015,"46E3","Saithe",28.2435,30363.6
2016,"46E3","Saithe",25.3723,26322.5
2012,"46E4","Saithe",79.303,72176.44
2013,"46E4","Saithe",20.4353,19483.21
2014,"46E4","Saithe",49.9976,43395.44
2015,"46E4","Saithe",43.4849,36597.32
2016,"46E4","Saithe",22.6161,24544.85
2012,"46E5","Saithe",27.2298,29515.61
2013,"46E5","Saithe",36.1402,31797.22
2014,"46E5","Saithe",129.5442,136789.75
2015,"46E5","Saithe",24.2812,33472.82
2016,"46E5","Saithe",22.8755,26071.35
2012,"46E6","Saithe",11.529,11068.62
2013,"46E6","Saithe",14.7973,13450.27
2014,"46E6","Saithe",23.8801,21723.48
2015,"46E6","Saithe",4.3733,3752.53
2016,"46E6","Saithe",6.6097,6099.38
2012,"46E7","Saithe",0.0025,1.41
2013,"46E7","Saithe",1.7771,1331.85
2014,"46E7","Saithe",15.4011,15272.69
2015,"46E7","Saithe",2.2327,2454.06
2016,"46E7","Saithe",4.421,3893.85
2012,"46E8","Saithe",17.03,18480.13
2013,"46E8","Saithe",72.5107,58571.73
2014,"46E8","Saithe",176.6912,138513.11
2015,"46E8","Saithe",226.9511,194434.29
2016,"46E8","Saithe",259.6947,258081.38
2012,"46E9","Saithe",272.75,358939.77
2013,"46E9","Saithe",307.9742,267259.12
2014,"46E9","Saithe",248.345,222072.07
2015,"46E9","Saithe",194.8865,207417.41
2016,"46E9","Saithe",278.5305,314224.39
2012,"46F0","Saithe",46.5848,57110.11
2013,"46F0","Saithe",89.2412,93650.1
2014,"46F0","Saithe",61.5342,52465.57
2015,"46F0","Saithe",43.4007,41875.75
2016,"46F0","Saithe",42.9044,49636.28
2012,"46F1","Saithe",1.7329,1839.8
2013,"46F1","Saithe",27.3903,25380.64
2014,"46F1","Saithe",12.2626,10870.12
2015,"46F1","Saithe",19.1905,19378.01
2016,"46F1","Saithe",29.153,31620.03
2012,"46F2","Saithe",66.6275,69766.28
2013,"46F2","Saithe",127.5019,110471.53
2014,"46F2","Saithe",107.9825,102340.62
2015,"46F2","Saithe",111.6264,106488.06
2016,"46F2","Saithe",70.4168,84675.02
2012,"46F3","Saithe",64.8845,68541.74
2013,"46F3","Saithe",179.1197,157411.02
2014,"46F3","Saithe",76.9946,94990.8
2015,"46F3","Saithe",102.3435,102864.96
2016,"46F3","Saithe",90.6453,96536.53
2012,"47E2","Saithe",95.6804,100498.52
2013,"47E2","Saithe",173.7514,148337.72
2014,"47E2","Saithe",49.8496,45072.66
2015,"47E2","Saithe",75.4609,66126.45
2016,"47E2","Saithe",73.8729,67273.97
2012,"47E3","Saithe",340.4806,362897.06
2013,"47E3","Saithe",368.8464,292489.41
2014,"47E3","Saithe",155.7012,157002.68
2015,"47E3","Saithe",193.1142,156265.53
2016,"47E3","Saithe",225.5064,200375.28
2012,"47E4","Saithe",36.133,40691.4
2013,"47E4","Saithe",21.7394,16563
2014,"47E4","Saithe",41.2916,37343.06
2015,"47E4","Saithe",19.7061,18394.3
2016,"47E4","Saithe",61.7591,63515.79
2012,"47E5","Saithe",328.8479,352287.95
2013,"47E5","Saithe",370.7524,330656.85
2014,"47E5","Saithe",430.6954,400190.63
2015,"47E5","Saithe",325.4591,328576.79
2016,"47E5","Saithe",395.1267,372581.31
2012,"47E6","Saithe",54.5985,56334.74
2013,"47E6","Saithe",64.7781,57484.32
2014,"47E6","Saithe",37.3797,32231.57
2015,"47E6","Saithe",12.1735,9483.62
2016,"47E6","Saithe",17.7323,17704.88
2012,"47E7","Saithe",1.968,2086.26
2013,"47E7","Saithe",14.1164,9143.01
2014,"47E7","Saithe",4.9636,7193.95
2015,"47E7","Saithe",1.0777,867.46
2016,"47E7","Saithe",0.8691,980.75
2012,"47E8","Saithe",88.7458,96187.03
2013,"47E8","Saithe",158.2985,137303.5
2014,"47E8","Saithe",156.3357,142980.37
2015,"47E8","Saithe",181.9097,173551.83
2016,"47E8","Saithe",70.3804,68486.37
2012,"47E9","Saithe",400.8234,497339.26
2013,"47E9","Saithe",669.5998,604913.16
2014,"47E9","Saithe",721.6589,666772.12
2015,"47E9","Saithe",463.0126,426707.04
2016,"47E9","Saithe",652.7253,727376.68
2012,"47F0","Saithe",127.0324,134766.58
2013,"47F0","Saithe",138.4067,125775.07
2014,"47F0","Saithe",171.672,170189.76
2015,"47F0","Saithe",169.2654,167696.22
2016,"47F0","Saithe",165.675,182698.31
2012,"47F1","Saithe",17.9996,20851.65
2013,"47F1","Saithe",45.5895,38920.68
2014,"47F1","Saithe",105.9278,199650.84
2015,"47F1","Saithe",161.5609,144400.37
2016,"47F1","Saithe",70.7149,74518.22
2012,"47F2","Saithe",105.9902,107807.44
2013,"47F2","Saithe",107.4883,99167.9
2014,"47F2","Saithe",187.9423,193671.29
2015,"47F2","Saithe",145.2846,137200.02
2016,"47F2","Saithe",141.3933,153323.76
2012,"47F3","Saithe",153.4671,155689.45
2013,"47F3","Saithe",148.616,312919.89
2014,"47F3","Saithe",152.051,197224.31
2015,"47F3","Saithe",103.5456,107542.15
2016,"47F3","Saithe",100.8737,115843.12
2015,"47F4","Saithe",0.0542,50.52
2016,"47F4","Saithe",0.1115,70.97
2014,"48E1","Saithe",0.4148,450.54
2015,"48E1","Saithe",1.3532,642.02
2016,"48E1","Saithe",4.046,5915
2015,"48E2","Saithe",0.0621,53.88
2016,"48E2","Saithe",0.5416,557.47
2012,"48E3","Saithe",241.4823,248470.72
2013,"48E3","Saithe",150.8099,113555.5
2014,"48E3","Saithe",148.0537,143403.11
2015,"48E3","Saithe",71.0956,54239.72
2016,"48E3","Saithe",165.2448,145614.7
2012,"48E4","Saithe",648.686,652174.41
2013,"48E4","Saithe",714.4734,562958.28
2014,"48E4","Saithe",745.1919,680314.57
2015,"48E4","Saithe",1084.6581,883948.89
2016,"48E4","Saithe",520.6779,507446.67
2012,"48E5","Saithe",279.499,281258.48
2013,"48E5","Saithe",235.9225,179063.05
2014,"48E5","Saithe",198.8266,188834.05
2015,"48E5","Saithe",398.4344,318156.78
2016,"48E5","Saithe",194.4175,184607.49
2012,"48E6","Saithe",131.9581,142585.32
2013,"48E6","Saithe",158.2607,136893.22
2014,"48E6","Saithe",254.2531,217654.62
2015,"48E6","Saithe",314.049,262073.29
2016,"48E6","Saithe",292.6318,290184.1
2012,"48E7","Saithe",14.7892,13102.3
2013,"48E7","Saithe",23.8171,20276.99
2014,"48E7","Saithe",24.9798,22768.56
2015,"48E7","Saithe",18.1049,14446.46
2016,"48E7","Saithe",35.257,40181.96
2012,"48E8","Saithe",101.1804,88547.98
2013,"48E8","Saithe",125.8018,101501.1
2014,"48E8","Saithe",63.4217,53466.99
2015,"48E8","Saithe",49.5053,42494.01
2016,"48E8","Saithe",66.8516,65777.77
2012,"48E9","Saithe",226.4656,234824.91
2013,"48E9","Saithe",425.7744,351453.93
2014,"48E9","Saithe",299.0397,283242.65
2015,"48E9","Saithe",178.7146,174002.02
2016,"48E9","Saithe",133.1703,144349.51
2012,"48F0","Saithe",265.3479,274470.98
2013,"48F0","Saithe",348.1224,311549.22
2014,"48F0","Saithe",280.2579,253066.16
2015,"48F0","Saithe",239.09,235593.13
2016,"48F0","Saithe",295.9097,327666.9
2012,"48F1","Saithe",89.1127,95714.13
2013,"48F1","Saithe",159.5586,142151.96
2014,"48F1","Saithe",106.2299,95852.77
2015,"48F1","Saithe",222.998,185498.07
2016,"48F1","Saithe",179.6396,188330.84
2012,"48F2","Saithe",58.704,62773.55
2013,"48F2","Saithe",115.7399,108871.76
2014,"48F2","Saithe",142.863,120918.03
2015,"48F2","Saithe",239.1221,199714.49
2016,"48F2","Saithe",149.3594,152373.42
2012,"48F3","Saithe",59.7692,59434.38
2013,"48F3","Saithe",80.2071,83133.94
2014,"48F3","Saithe",66.659,71777.84
2015,"48F3","Saithe",59.9626,68917.16
2016,"48F3","Saithe",44.3865,49413.47
2015,"49D9","Saithe",1.183,1065.63
2015,"49E0","Saithe",3.2159,2741.59
2016,"49E1","Saithe",1.6807,1657.48
2016,"49E2","Saithe",2.9202,3484.64
2014,"49E3","Saithe",0.6822,767.77
2015,"49E3","Saithe",15.4265,18420.04
2016,"49E3","Saithe",22.7747,19636.78
2014,"49E4","Saithe",1.7148,1966
2015,"49E4","Saithe",0.8199,629.83
2016,"49E4","Saithe",9.7883,11042.76
2012,"49E5","Saithe",1828.5416,1814141.99
2013,"49E5","Saithe",898.4037,703016.49
2014,"49E5","Saithe",891.0514,832153.1
2015,"49E5","Saithe",695.0675,542417.42
2016,"49E5","Saithe",757.125,790931.29
2012,"49E6","Saithe",284.6406,310089.88
2013,"49E6","Saithe",586.2167,491369.25
2014,"49E6","Saithe",318.723,298543.07
2015,"49E6","Saithe",387.2279,333987.61
2016,"49E6","Saithe",258.4536,261813.97
2012,"49E7","Saithe",195.5185,195756.82
2013,"49E7","Saithe",225.276,175831.76
2014,"49E7","Saithe",88.7269,77993.38
2015,"49E7","Saithe",102.965,87715
2016,"49E7","Saithe",127.1887,128378.01
2012,"49E8","Saithe",68.0086,60069.16
2013,"49E8","Saithe",102.4272,76005.44
2014,"49E8","Saithe",59.5965,50878.51
2015,"49E8","Saithe",89.34,67564.88
2016,"49E8","Saithe",78.1814,75019.52
2012,"49E9","Saithe",104.7088,107457.7
2013,"49E9","Saithe",200.5157,148711.25
2014,"49E9","Saithe",118.9012,96938.22
2015,"49E9","Saithe",102.2179,81147.65
2016,"49E9","Saithe",122.1954,130630.89
2012,"49F0","Saithe",665.6746,701631.19
2013,"49F0","Saithe",774.3646,670061.4
2014,"49F0","Saithe",566.9899,554736.13
2015,"49F0","Saithe",589.7799,534079.24
2016,"49F0","Saithe",808.7175,845281.7
2012,"49F1","Saithe",418.9496,438783.83
2013,"49F1","Saithe",399.0993,381481.94
2014,"49F1","Saithe",214.1786,197268.33
2015,"49F1","Saithe",270.5496,238420.42
2016,"49F1","Saithe",339.9326,367471.62
2012,"49F2","Saithe",217.9016,250239.22
2013,"49F2","Saithe",335.3115,323551.85
2014,"49F2","Saithe",313.2784,283499.15
2015,"49F2","Saithe",301.5939,268072.2
2016,"49F2","Saithe",228.5636,242228.45
2012,"49F3","Saithe",54.2343,51239.3
2013,"49F3","Saithe",117.4692,111110.17
2014,"49F3","Saithe",69.2772,65885.13
2015,"49F3","Saithe",151.5525,128847.5
2016,"49F3","Saithe",68.5545,76777.22
2016,"49F5","Saithe",0.3332,330.88
2014,"50D9","Saithe",44.2361,42052.8
2015,"50D9","Saithe",72.219,61672.62
2016,"50D9","Saithe",59.4788,62043.6
2014,"50E0","Saithe",29.6124,28038.15
2015,"50E0","Saithe",2.1342,1852.13
2016,"50E0","Saithe",37.8757,40184.5
2015,"50E1","Saithe",4.7858,4572.15
2016,"50E1","Saithe",1.4209,1482.45
2016,"50E2","Saithe",19.8489,18356.92
2014,"50E3","Saithe",122.9218,103636.75
2015,"50E3","Saithe",125.0187,135605.48
2016,"50E3","Saithe",250.6064,264307.9
2014,"50E4","Saithe",0.6152,589.5
2015,"50E4","Saithe",1.89,2346.56
2013,"50E5","Saithe",1.19,930.23
2012,"50E6","Saithe",19.7605,16077.43
2013,"50E6","Saithe",48.1721,39991.76
2014,"50E6","Saithe",30.8164,31646.49
2015,"50E6","Saithe",47.905,41258.83
2016,"50E6","Saithe",10.2094,12304.07
2012,"50E7","Saithe",438.7518,458710.9
2013,"50E7","Saithe",597.5696,562210.94
2014,"50E7","Saithe",351.5957,342996.33
2015,"50E7","Saithe",935.289,910762.54
2016,"50E7","Saithe",417.3801,322821.34
2012,"50E8","Saithe",154.05,154653.91
2013,"50E8","Saithe",138.9815,112466.62
2014,"50E8","Saithe",127.0088,127768.01
2015,"50E8","Saithe",105.7759,97644.5
2016,"50E8","Saithe",132.3298,140639.51
2012,"50E9","Saithe",229.4679,237703.39
2013,"50E9","Saithe",295.0136,229824.52
2014,"50E9","Saithe",208.2308,176865.29
2015,"50E9","Saithe",148.624,122816.84
2016,"50E9","Saithe",175.4845,187577.35
2012,"50F0","Saithe",193.9433,210733.11
2013,"50F0","Saithe",499.9174,421730.12
2014,"50F0","Saithe",295.8701,255800.46
